FILEPATH,FILENAME,HYDROPHONENAME,FILETIME_SEC_FROMMIDNIGHT,SIGNALTIME_SEC_FROMMIDNIGHT,TAGCODE,TOA_MICRO_SEC,SNR_DB,CRC,PHASEMARGIN,CHANNEL
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.4421994.bwm,P18SB,53843.4422,53843.44561,G7245491E,3407.59,17.09,0,9.09,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SN,53843.88457,53843.88937,G726D97E1,4799.84,10.18,0,8.94,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SN,53843.88457,53843.88937,G726D97E1,4802.21,8.82,0,8.75,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SN,53843.88457,53843.88937,G726D97E1,4802.21,7.51,0,8.88,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SB,53843.88457,53843.88941,G726D97E1,4832.92,17.81,0,8.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SB,53843.88457,53843.88941,G726D97E1,4832.92,14.71,0,8.88,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SB,53843.88457,53843.88941,G726D97E1,4835.45,16.68,0,7.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.23.8845724.bwm,P18SB,53843.88457,53843.88941,G726D97E1,4835.45,14.43,0,8.88,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SN,53844.41542,53844.41878,G7253EA15,3364.37,6.95,0,7.62,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SN,53844.41542,53844.41878,G7253EA15,3364.37,4.99,0,7.62,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SN,53844.41542,53844.41879,G7253EA15,3366.57,8.56,0,8.25,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SB,53844.41542,53844.41883,G7253EA15,3411,15.79,0,9,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SB,53844.41542,53844.41883,G7253EA15,3411,15.42,0,8.81,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SB,53844.41542,53844.41883,G7253EA15,3413.53,15.79,0,8.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SB,53844.41542,53844.41947,G7253EA15,4054.6,14.34,0,8.28,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4154195.bwm,P18SB,53844.41542,53844.41947,G7253EA15,4054.6,11.45,0,6.84,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4416343.bwm,P18SN,53844.44163,53844.44784,G724DE105,6208.24,3.44,0,8.56,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4416343.bwm,P18SN,53844.44163,53844.44785,G724DE105,6210.84,5.52,0,8.81,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4416343.bwm,P18SB,53844.44163,53844.4484,G724DE105,6766.89,18.12,0,9.09,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.24.4416343.bwm,P18SB,53844.44163,53844.4484,G724DE105,6769.31,16.17,0,9.16,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SN,53845.61802,53845.62295,G7245491E,4935.27,9.76,0,8.38,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SN,53845.61802,53845.62295,G7245491E,4935.27,8.73,0,8.06,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SB,53845.61802,53845.623,G7245491E,4981.81,15.98,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SB,53845.61802,53845.623,G7245491E,4981.81,15.25,0,8.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SB,53845.61802,53845.623,G7245491E,4981.81,13.37,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SN,53845.61802,53845.62358,G7245491E,5558.1,11.9,0,6.25,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.6180180.bwm,P18SB,53845.61802,53845.62367,G7245491E,5648.63,13.18,0,7.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SN,53845.88016,53845.88477,G726D97E1,4601.4,6.57,0,8.44,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SN,53845.88016,53845.88477,G726D97E1,4606.99,8.68,0,7.88,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SB,53845.88016,53845.8848,G726D97E1,4638.58,15.95,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SB,53845.88016,53845.8848,G726D97E1,4638.58,14.14,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SB,53845.88016,53845.8848,G726D97E1,4638.58,13.88,0,8.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.8801648.bwm,P18SB,53845.88016,53845.88481,G726D97E1,4641.1,15.19,0,8.25,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.9850236.bwm,P18SB,53845.98502,53845.98908,G7259AED5,4058.11,14.66,0,8.72,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.9850236.bwm,P18SB,53845.98502,53845.98908,G7259AED5,4058.11,12.72,0,8.72,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.25.9850236.bwm,P18SB,53845.98502,53845.98908,G7259AED5,4058.11,10.8,0,8.84,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.26.7026505.bwm,P18SB,53846.70265,53846.7068,G724DE105,4148.59,15.23,0,9.25,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.26.7026505.bwm,P18SB,53846.70265,53846.7068,G724DE105,4148.59,7.72,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SN,53847.79711,53847.80024,G7245491E,3123.55,5.16,0,8.12,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SN,53847.79711,53847.80024,G7245491E,3126.07,6.51,0,8.06,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SB,53847.79711,53847.80029,G7245491E,3172.96,13.49,0,8.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SB,53847.79711,53847.80029,G7245491E,3172.96,13.37,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SB,53847.79711,53847.80131,G7245491E,4198.12,12.65,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.7971137.bwm,P18SB,53847.79711,53847.80131,G7245491E,4198.12,10.68,0,8.62,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SN,53847.87576,53847.88021,G726D97E1,4448.71,7.55,0,8.75,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SN,53847.87576,53847.88021,G726D97E1,4448.71,6.72,0,8.75,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SN,53847.87576,53847.88021,G726D97E1,4448.71,6.36,0,7.94,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SB,53847.87576,53847.88024,G726D97E1,4483.01,13.58,0,8.69,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SB,53847.87576,53847.88024,G726D97E1,4485.46,15.44,0,8.88,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SB,53847.87576,53847.88024,G726D97E1,4485.46,14.3,0,8.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.27.8757577.bwm,P18SB,53847.87576,53847.88127,G726D97E1,5513.86,15.74,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.7277348.bwm,P18SB,53848.72773,53848.73105,G7253EA15,3316.07,10.64,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.7277348.bwm,P18SB,53848.72773,53848.73105,G7253EA15,3316.07,10.01,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.9603902.bwm,P18SN,53848.96039,53848.96513,G724DE105,4744.05,4.94,0,8.56,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.9603902.bwm,P18SB,53848.96039,53848.96516,G724DE105,4765.68,10.93,0,9.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.9603902.bwm,P18SB,53848.96039,53848.96516,G724DE105,4770.06,12.02,0,9.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.28.9603902.bwm,P18SB,53848.96039,53848.9662,G724DE105,5813.09,11.07,0,8.69,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SN,53849.87135,53849.87587,G726D97E1,4519.68,7.2,0,8.75,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SN,53849.87135,53849.87587,G726D97E1,4519.68,7,0,8.88,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SN,53849.87135,53849.87587,G726D97E1,4522.44,7.93,0,8.38,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SB,53849.87135,53849.8759,G726D97E1,4552.7,16.23,0,9.12,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SB,53849.87135,53849.8759,G726D97E1,4552.7,15.31,0,9,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SB,53849.87135,53849.8759,G726D97E1,4552.7,13.87,0,9.12,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SB,53849.87135,53849.87591,G726D97E1,4555.16,15.24,0,8.31,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.8713505.bwm,P18SN,53849.87135,53849.87619,G726D97E1,4834.98,6.34,0,6.62,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.9729323.bwm,P18SN,53849.97293,53849.97765,G7245491E,4722.64,11.23,0,8.81,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.9729323.bwm,P18SB,53849.97293,53849.97771,G7245491E,4779.42,18.42,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.29.9729323.bwm,P18SB,53849.97293,53849.97837,G7245491E,5433.51,15.83,0,7.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.30.0286385.bwm,P18SB,53850.02864,53850.03194,G7259AED5,3303.31,12.19,0,7.62,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.30.0286385.bwm,P18SB,53850.02864,53850.03242,G7259AED5,3786.3,10,0,8.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.2181298.bwm,P18SN,53851.21813,53851.22416,G724DE105,6032.43,4.88,0,8.41,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.2181298.bwm,P18SN,53851.21813,53851.22416,G724DE105,6032.43,3.51,0,8.25,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.2181298.bwm,P18SB,53851.21813,53851.22419,G724DE105,6057.61,11.09,0,9.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.2181298.bwm,P18SB,53851.21813,53851.22419,G724DE105,6059.98,12.92,0,9.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.2181298.bwm,P18SB,53851.21813,53851.22419,G724DE105,6062.35,9.8,0,9.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.8669429.bwm,P18SB,53851.86694,53851.87201,G726D97E1,5070.65,14.71,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.8669429.bwm,P18SB,53851.86694,53851.87201,G726D97E1,5070.65,14.02,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.31.8669429.bwm,P18SN,53851.86694,53851.87275,G726D97E1,5805.54,12.77,0,7.62,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.32.1520275.bwm,P18SB,53852.15203,53852.15544,G7245491E,3407.52,13.94,0,8.44,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.33.0400500.bwm,P18SB,53853.04005,53853.04476,G7253EA15,4714,12.21,0,8.69,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.33.8625358.bwm,P18SN,53853.86254,53853.86763,G726D97E1,5098.72,7.07,0,8.81,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.33.8625358.bwm,P18SN,53853.86254,53853.86763,G726D97E1,5098.72,6.24,0,8.81,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.33.8625358.bwm,P18SB,53853.86254,53853.86767,G726D97E1,5136.89,12.4,0,9.06,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.33.8625358.bwm,P18SB,53853.86254,53853.86768,G726D97E1,5139.36,14.89,0,9.19,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.34.3278461.bwm,P18SB,53854.32785,53854.33306,G7245491E,5216.87,13.54,0,7.88,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.34.3278461.bwm,P18SB,53854.32785,53854.33368,G7245491E,5836.69,12.48,0,9,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.34.3278461.bwm,P18SB,53854.32785,53854.33369,G7245491E,5838.92,13.67,0,8.69,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.34.3278461.bwm,P18SB,53854.32785,53854.33369,G7245491E,5838.92,10.59,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.1962074.bwm,P18SN,53855.19621,53855.20126,G7253EA15,5053.5,6.28,0,7.5,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.1962074.bwm,P18SB,53855.19621,53855.2013,G7253EA15,5091.27,13.46,0,8.44,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.1962074.bwm,P18SB,53855.19621,53855.2013,G7253EA15,5091.27,12.2,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.1962074.bwm,P18SB,53855.19621,53855.2013,G7253EA15,5091.27,12.14,0,8.81,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.1962074.bwm,P18SB,53855.19621,53855.2013,G7253EA15,5091.27,11.48,0,7.75,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8482976.bwm,P18SN,53855.8483,53855.86319,G726D97E1,14888.44,7.1,0,8.5,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8614052.bwm,P18SN,53855.86141,53855.86319,G726D97E1,1783.99,7.53,0,8.5,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8482976.bwm,P18SB,53855.8483,53855.86322,G726D97E1,14921.53,13.49,0,9.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8614052.bwm,P18SB,53855.86141,53855.86322,G726D97E1,1814.33,13.74,0,8.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8482976.bwm,P18SB,53855.8483,53855.86322,G726D97E1,14923.37,14.93,0,9.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8482976.bwm,P18SB,53855.8483,53855.86322,G726D97E1,14923.37,14.42,0,9.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8614052.bwm,P18SB,53855.86141,53855.86322,G726D97E1,1816.17,14.62,0,9.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8614052.bwm,P18SB,53855.86141,53855.86322,G726D97E1,1816.17,13.24,0,9.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8614052.bwm,P18SB,53855.86141,53855.86322,G726D97E1,1816.17,12.34,0,9.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.35.8482976.bwm,P18SB,53855.8483,53855.86322,G726D97E1,14925.73,15.78,0,9.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SN,53856.09078,53856.09683,G7259AED5,6044.38,6.41,0,7.69,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SN,53856.09078,53856.09683,G7259AED5,6044.38,5.93,0,7.88,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SN,53856.09078,53856.09683,G7259AED5,6048.52,6.98,0,7.44,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SB,53856.09078,53856.09684,G7259AED5,6059.27,11.24,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SB,53856.09078,53856.09685,G7259AED5,6062.01,12.6,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.0907836.bwm,P18SB,53856.09078,53856.09794,G7259AED5,7155.7,10.48,0,8.22,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.5003882.bwm,P18SB,53856.50039,53856.51072,G7245491E,10330.38,8.19,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.36.5003882.bwm,P18SB,53856.50039,53856.51072,G7245491E,10335.1,7.4,0,8.25,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.37.3523653.bwm,P18SB,53857.35237,53857.35799,G7253EA15,5622.94,14.3,0,8.25,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.37.3523653.bwm,P18SB,53857.35237,53857.35799,G7253EA15,5622.94,11.79,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.37.8537210.bwm,P18SN,53857.85372,53857.85847,G726D97E1,4753.79,5.15,0,8.19,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.37.8537210.bwm,P18SN,53857.85372,53857.85848,G726D97E1,4756.65,11.09,0,8.81,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.37.8537210.bwm,P18SB,53857.85372,53857.85901,G726D97E1,5291.15,14.44,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.38.6827604.bwm,P18SB,53858.68276,53858.68815,G7245491E,5391.19,10.51,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.39.5085227.bwm,P18SB,53859.50852,53859.51447,G7253EA15,5947.08,13.26,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.39.5085227.bwm,P18SB,53859.50852,53859.51447,G7253EA15,5947.08,12.38,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.39.5085227.bwm,P18SB,53859.50852,53859.51447,G7253EA15,5950.22,10.85,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.39.8493134.bwm,P18SN,53859.84931,53859.85381,G726D97E1,4499.92,7.04,0,8.81,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.57.39.8493134.bwm,P18SN,53859.84931,53859.85381,G726D97E1,4499.92,6.83,0,9,2
